aeon.pool.minergate.com:45690
eu-stratum.btcguild.com:3333
eu.btgpool.pro:3857
eu.ltcrabbit.com:3333
eu.miningfield.com:3394
eu.miningfield.com:3395
eu.miningfield.com:3396
eu.miningfield.com:3397
eu.miningfield.com:3398
eu.miningfield.com:3399
eu.multipool.us:1111
eu.multipool.us:11111
eu.multipool.us:3340
eu.multipool.us:3341
eu.multipool.us:7777
eu.multipool.us:8888
eu.multipool.us:9999
eu.stratum.bitcoin.cz:3301
eu.stratum.slushpool.com:3333
eu.stratum.viaxmr.com:8001
eu.stratum.viaxmr.com:8002
eu.stratum.viaxmr.com:8080
eu.stratum.viaxmr.com:8443
eu.wafflepool.com:3333
eu.zec.slushpool.com:4444
eu1.altminer.net:3533
eu2.ethermine.org:4444
fcn-dsh.pool.minergate.com:45730
fcn-inf8.pool.minergate.com:45760
fcn-qcn.pool.minergate.com:45600
fcn-xmr.pool.minergate.com:45590
fcn.pool.minergate.com:45610
fr01.supportxmr.com:3333
fr01.supportxmr.com:443
fr01.supportxmr.com:5555
fr01.supportxmr.com:7777
fr01.supportxmr.com:80
fr01.supportxmr.com:8080
fr01.supportxmr.com:9000
fr02.supportxmr.com:3333
fr02.supportxmr.com:443
fr02.supportxmr.com:5555
fr02.supportxmr.com:7777
fr02.supportxmr.com:80
fr02.supportxmr.com:8080
fr02.supportxmr.com:9000
fr04.supportxmr.com:3333
fr04.supportxmr.com:443
fr04.supportxmr.com:5555
fr04.supportxmr.com:7777
fr04.supportxmr.com:80
fr04.supportxmr.com:8080
fr04.supportxmr.com:9000
fr05.supportxmr.com:3333
fr05.supportxmr.com:443
fr05.supportxmr.com:5555
fr05.supportxmr.com:7777
fr05.supportxmr.com:80
fr05.supportxmr.com:8080
fr05.supportxmr.com:9000
fr06.supportxmr.com:3333
fr06.supportxmr.com:443
fr06.supportxmr.com:5555
fr06.supportxmr.com:7777
fr06.supportxmr.com:80
fr06.supportxmr.com:8080
fr06.supportxmr.com:9000
frankfurt-1.xmrpool.net:3333
frankfurt-1.xmrpool.net:3334
frankfurt-1.xmrpool.net:443
frankfurt-1.xmrpool.net:5555
frankfurt-1.xmrpool.net:5556
frankfurt-1.xmrpool.net:7777
frankfurt-1.xmrpool.net:7778
frankfurt-1.xmrpool.net:80
frankfurt-1.xmrpool.net:8000
frankfurt-1.xmrpool.net:8001
ftc.give-me-coins.com:3333
ftc.give-me-coins.com:3336
gulf.moneroocean.stream:10001
gulf.moneroocean.stream:10002
gulf.moneroocean.stream:10004
gulf.moneroocean.stream:10008
gulf.moneroocean.stream:10016
gulf.moneroocean.stream:10032
gulf.moneroocean.stream:10064
gulf.moneroocean.stream:10128
gulf.moneroocean.stream:10256
gulf.moneroocean.stream:10512
gulf.moneroocean.stream:11024
gulf.moneroocean.stream:12048
gulf.moneroocean.stream:14096
gulf.moneroocean.stream:18192
gulf.moneroocean.stream:20001
gulf.moneroocean.stream:20002
gulf.moneroocean.stream:20004
gulf.moneroocean.stream:20008
gulf.moneroocean.stream:20016
gulf.moneroocean.stream:20032
gulf.moneroocean.stream:20064
gulf.moneroocean.stream:20128
gulf.moneroocean.stream:20256
gulf.moneroocean.stream:20512
gulf.moneroocean.stream:21024
gulf.moneroocean.stream:22048
gulf.moneroocean.stream:24096
gulf.moneroocean.stream:28192
gulf.moneroocean.stream:443
gulf.moneroocean.stream:80
hash-to-coins.com:3333
hash-to-coins.com:4444
hash-to-coins.com:5555
hash.rigpool.com:3333
hashbag.cc:8688
hk.ltcrabbit.com:3335
hk01.supportxmr.com:3333
hk01.supportxmr.com:443
hk01.supportxmr.com:5555
hk01.supportxmr.com:7777
hk01.supportxmr.com:80
hk01.supportxmr.com:8080
hk01.supportxmr.com:9000
hk02.supportxmr.com:3333
hk02.supportxmr.com:443
hk02.supportxmr.com:5555
hk02.supportxmr.com:7777
hk02.supportxmr.com:80
hk02.supportxmr.com:8080
hk02.supportxmr.com:9000
hodl.blockquarry.com:3032
hodl.br.nicehash.com:3352
hodl.eu.nicehash.com:3352
hodl.hk.nicehash.com:3352
hodl.in.nicehash.com:3352
hodl.jp.nicehash.com:3352
hodl.LOCATION.nicehash.com:3352
hodl.usa.nicehash.com:3352
hub.miningpoolhub.com:20550
inf8.pool.minergate.com:45750
iwantcoins.myvnc.com:8332
jp-stratum.btcc.com:3333
jp-stratum.btcc.com:443
jp.lapool.me:3014
jp.stratum.viaxmr.com:8001
jp.stratum.viaxmr.com:8002
jp.stratum.viaxmr.com:8080
jp.stratum.viaxmr.com:8443
keccak.br.nicehash.com:3338
keccak.eu.nicehash.com:3338
keccak.hk.nicehash.com:3338
keccak.in.nicehash.com:3338
keccak.jp.nicehash.com:3338
keccak.LOCATION.nicehash.com:3338
keccak.usa.nicehash.com:3338
kmd.suprnova.cc:6250
lbry.br.nicehash.com:3356
lbry.eu.nicehash.com:3356
lbry.hk.nicehash.com:3356
lbry.in.nicehash.com:3356
lbry.jp.nicehash.com:3356
lbry.LOCATION.nicehash.com:3356
lbry.usa.nicehash.com:3356
litecoinpool.org:3333
louhimo.club:8018
lpool.name:3533
ltc-eu.give-me-coins.com:3334
ltc.coinat.com:3333
ltc.coinfoundry.org:3042
ltc.give-me-coins.com:3333
ltc.give-me-coins.com:3334
ltc.pool.minergate.com:3336
ltc.viabtc.com:3333
luckpool.org:3056
luckpool.org:3057
luckpool.org:3060
luckpool.org:3156
luckpool.org:3157
luckpool.org:3160
luckpool.org:3256
luckpool.org:3257
luckpool.org:3260
luckpool.org:3356
luckpool.org:3357
luckpool.org:3360
luckpool.org:3556
luckpool.org:3557
luckpool.org:3560
luckpool.org:3756
luckpool.org:3757
luckpool.org:3760
luckpool.org:3856
luckpool.org:3857
luckpool.org:3860
lycheebit.com:3739
lyra2re.br.nicehash.com:3342
lyra2re.eu.nicehash.com:3342
lyra2re.hk.nicehash.com:3342
lyra2re.in.nicehash.com:3342
lyra2re.jp.nicehash.com:3342
lyra2re.LOCATION.nicehash.com:3342
lyra2re.usa.nicehash.com:3342
lyra2rev2.br.nicehash.com:3347
lyra2rev2.eu.nicehash.com:3347
lyra2rev2.hk.nicehash.com:3347
lyra2rev2.in.nicehash.com:3347
lyra2rev2.jp.nicehash.com:3347
lyra2rev2.LOCATION.nicehash.com:3347
lyra2rev2.usa.nicehash.com:3347
mcn-dsh.pool.minergate.com:45740
mcn-inf8.pool.minergate.com:45770
mcn-qcn.pool.minergate.com:45670
mcn.pool.minergate.com:45640
mine.cc.st:3333
mine.moneropool.com:3333
mine.xmrpool.net:3333
mine.xmrpool.net:3334
mine.xmrpool.net:3335
mine.xmrpool.net:443
mine.xmrpool.net:5555
mine.xmrpool.net:5556
mine.xmrpool.net:5557
mine.xmrpool.net:7777
mine.xmrpool.net:7778
mine.xmrpool.net:7779
mine.xmrpool.net:80
mine.xmrpool.net:8000
mine.xmrpool.net:8001
mine.xmrpool.net:8002
mine2.coinmine.pl:6020
mineshaft1.cryptopia.co.nz:1000
mining.usa.hypernova.pw:3333
miningpool.thruhere.net:3213
miningpool.thruhere.net:3220
miningpool.thruhere.net:3411
miningpool.thruhere.net:6018
miningpool.thruhere.net:7112
miningpool.thruhere.net:7510
miningpool.thruhere.net:7710
miningpool.thruhere.net:7912
miningpool.thruhere.net:7992
miningpool.thruhere.net:7998
mint.bitminter.com:3333
mmpool.org:3333
monerohash.com:3333
mro.extremepool.org:3333
neoscrypt.br.nicehash.com:3341
neoscrypt.eu.nicehash.com:3341
neoscrypt.hk.nicehash.com:3341
neoscrypt.in.nicehash.com:3341
neoscrypt.jp.nicehash.com:3341
neoscrypt.LOCATION.nicehash.com:3341
neoscrypt.usa.nicehash.com:3341
new.brutum-pool.com:3071
new.brutum-pool.com:3072
nist5.br.nicehash.com:3340
nist5.eu.nicehash.com:3340
nist5.hk.nicehash.com:3340
nist5.in.nicehash.com:3340
nist5.jp.nicehash.com:3340
nist5.LOCATION.nicehash.com:3340
nist5.usa.nicehash.com:3340
nyc01.supportxmr.com:3333
nyc01.supportxmr.com:443
nyc01.supportxmr.com:5555
nyc01.supportxmr.com:7777
nyc01.supportxmr.com:80
nyc01.supportxmr.com:8080
nyc01.supportxmr.com:9000
nyc02.supportxmr.com:3333
nyc02.supportxmr.com:443
nyc02.supportxmr.com:5555
nyc02.supportxmr.com:7777
nyc02.supportxmr.com:80
nyc02.supportxmr.com:8080
nyc02.supportxmr.com:9000
nyc03.supportxmr.com:3333
nyc03.supportxmr.com:443
nyc03.supportxmr.com:5555
nyc03.supportxmr.com:7777
nyc03.supportxmr.com:80
nyc03.supportxmr.com:8080
nyc03.supportxmr.com:9000
nyc04.supportxmr.com:3333
nyc04.supportxmr.com:443
nyc04.supportxmr.com:5555
nyc04.supportxmr.com:7777
nyc04.supportxmr.com:80
nyc04.supportxmr.com:8080
nyc04.supportxmr.com:9000
nyc05.supportxmr.com:3333
nyc05.supportxmr.com:443
nyc05.supportxmr.com:5555
nyc05.supportxmr.com:7777
nyc05.supportxmr.com:80
nyc05.supportxmr.com:8080
nyc05.supportxmr.com:9000
p2pool.org:8372
p2pool.org:9332
pascal.br.nicehash.com:3358
pascal.eu.nicehash.com:3358
pascal.hk.nicehash.com:3358
pascal.in.nicehash.com:3358
pascal.jp.nicehash.com:3358
pascal.LOCATION.nicehash.com:3358
pascal.usa.nicehash.com:3358
peercoin.ecoining.com:3336
phx01.supportxmr.com:3333
phx01.supportxmr.com:443
phx01.supportxmr.com:5555
phx01.supportxmr.com:7777
phx01.supportxmr.com:80
phx01.supportxmr.com:8080
phx01.supportxmr.com:9000
phx02.supportxmr.com:3333
phx02.supportxmr.com:443
phx02.supportxmr.com:5555
phx02.supportxmr.com:7777
phx02.supportxmr.com:80
phx02.supportxmr.com:8080
phx02.supportxmr.com:9000
pickaxe.online:10001
pickaxe.online:10002
pickaxe.online:10003
pickaxe.online:10004
pickaxe.online:10005
pickaxe.online:10006
pickaxe.online:10007
pickaxe.online:10008
pickaxe.online:10065
pickaxe.online:10066
pickaxe.online:10067
pickaxe.online:10068
pickaxe.online:10089
pickaxe.online:10090
pickaxe.online:10091
pickaxe.online:10092
pivx.cryptopool.io:4445
pivx.cryptopool.io:5555
pool.chaucha.cl:3008
pool.ekanembtc.com:3333
pool.groupfabric.com:9663
pool.hashbag.cc:8688
pool.ipominer.com:3332
pool.ipominer.com:3333
pool.ipominer.com:3335
pool.ipominer.com:3342
pool.ipominer.com:3344
pool.ipominer.com:3450
pool.ipominer.com:3451
pool.ipominer.com:3452
pool.ipominer.com:3453
pool.ipominer.com:3647
pool.ipominer.com:3650
pool.ipominer.com:4401
pool.ipominer.com:4444
pool.ipominer.com:4608
pool.monero.hashvault.pro:3333
pool.monero.hashvault.pro:3334
pool.monero.hashvault.pro:443
pool.monero.hashvault.pro:5555
pool.monero.hashvault.pro:7777
pool.monero.hashvault.pro:80
pool.monero.hashvault.pro:8080
pool.monero.hashvault.pro:8888
pool.monero.hashvault.pro:9000
pool.paycoinalt.com:1006
pool.paycoinalt.com:1007
pool.paycoinalt.com:1008
pool.paycoinalt.com:1012
pool.paycoinalt.com:1013
pool.paycoinalt.com:1014
pool.paycoinalt.com:1018
pool.paycoinalt.com:1019
pool.paycoinalt.com:1020
pool.paycoinalt.com:1103
pool.paycoinalt.com:1104
pool.paycoinalt.com:1105
pool.paycoinalt.com:2980
pool.paycoinalt.com:2981
pool.paycoinalt.com:2992
pool.paycoinalt.com:2993
pool.paycoinalt.com:2994
pool.paycoinalt.com:2995
pool.paycoinalt.com:2998
pool.paycoinalt.com:2999
pool.paycoinalt.com:3000
pool.paycoinalt.com:3001
pool.paycoinalt.com:3002
pool.paycoinalt.com:3003
pool.paycoinalt.com:3004
pool.paycoinalt.com:3005
pool.paycoinalt.com:3006
pool.paycoinalt.com:3007
pool.paycoinalt.com:3008
pool.paycoinalt.com:3009
pool.paycoinalt.com:3010
pool.paycoinalt.com:3011
pool.paycoinalt.com:3015
pool.paycoinalt.com:3016
pool.paycoinalt.com:3017
pool.paycoinalt.com:3019
pool.paycoinalt.com:3022
pool.paycoinalt.com:3023
pool.paycoinalt.com:3024
pool.paycoinalt.com:3025
pool.paycoinalt.com:3026
pool.paycoinalt.com:3027
pool.paycoinalt.com:3028
pool.paycoinalt.com:3029
pool.paycoinalt.com:3030
pool.paycoinalt.com:3031
pool.paycoinalt.com:3032
pool.paycoinalt.com:3033
pool.paycoinalt.com:3034
pool.paycoinalt.com:3035
pool.paycoinalt.com:3038
pool.paycoinalt.com:3040
pool.paycoinalt.com:3041
pool.paycoinalt.com:3042
pool.paycoinalt.com:3051
pool.paycoinalt.com:3052
pool.paycoinalt.com:3200
pool.paycoinalt.com:3201
pool.paycoinalt.com:3216
pool.paycoinalt.com:3218
pool.paycoinalt.com:3219
pool.paycoinalt.com:3222
pool.paycoinalt.com:3223
pool.paycoinalt.com:3224
pool.paycoinalt.com:3225
pool.paycoinalt.com:3226
pool.paycoinalt.com:3227
pool.paycoinalt.com:3228
pool.paycoinalt.com:3229
pool.paycoinalt.com:3247
pool.paycoinalt.com:3249
pool.paycoinalt.com:3251
pool.paycoinalt.com:3256
pool.paycoinalt.com:3257
pool.paycoinalt.com:3258
pool.paycoinalt.com:3259
pool.paycoinalt.com:3262
pool.paycoinalt.com:3263
pool.paycoinalt.com:3264
pool.paycoinalt.com:3300
pool.paycoinalt.com:3301
pool.stalwartbucks.com:3333
pool.supportxmr.com:3333
pool.supportxmr.com:443
pool.supportxmr.com:5555
pool.supportxmr.com:7777
pool.supportxmr.com:80
pool.supportxmr.com:8080
pool.supportxmr.com:9000
pool.zeropool.org:3008
pool1.cryptopoolmining.com:4511
pop.pools.triplehexxx.net:3333
profit.pool.bitcoin.com:3333
qcn.pool.minergate.com:45570
quark.br.nicehash.com:3345
quark.eu.nicehash.com:3345
quark.hk.nicehash.com:3345
quark.in.nicehash.com:3345
quark.jp.nicehash.com:3345
quark.LOCATION.nicehash.com:3345
quark.usa.nicehash.com:3345
qubit.br.nicehash.com:3344
qubit.eu.nicehash.com:3344
qubit.hk.nicehash.com:3344
qubit.in.nicehash.com:3344
qubit.jp.nicehash.com:3344
qubit.LOCATION.nicehash.com:3344
qubit.usa.nicehash.com:3344
ru.moriaxmr.com:3333
ru.moriaxmr.com:5555
ru.moriaxmr.com:7777
ru.moriaxmr.com:9000
sc.f2pool.com:7778
scrypt.br.nicehash.com:3333
scrypt.eu.nicehash.com:3333
scrypt.hk.nicehash.com:3333
scrypt.in.nicehash.com:3333
scrypt.jp.nicehash.com:3333
scrypt.LOCATION.nicehash.com:3333
scrypt.usa.nicehash.com:3333
scryptjanenf16.br.nicehash.com:3348
scryptjanenf16.eu.nicehash.com:3348
scryptjanenf16.hk.nicehash.com:3348
scryptjanenf16.in.nicehash.com:3348
scryptjanenf16.jp.nicehash.com:3348
scryptjanenf16.LOCATION.nicehash.com:3348
scryptjanenf16.usa.nicehash.com:3348
scryptnf.br.nicehash.com:3335
scryptnf.eu.nicehash.com:3335
scryptnf.hk.nicehash.com:3335
scryptnf.in.nicehash.com:3335
scryptnf.jp.nicehash.com:3335
scryptnf.LOCATION.nicehash.com:3335
scryptnf.usa.nicehash.com:3335
sea.wafflepool.com:3333
serenity.hiddenjadestone.com:3333
server.com:1234
sg.stratum.slushpool.com:3333
sg.stratum.slushpool.com:33333
sg1.supportxmr.com:3333
sg1.supportxmr.com:443
sg1.supportxmr.com:5555
sg1.supportxmr.com:7777
sg1.supportxmr.com:80
sg1.supportxmr.com:8080
sg1.supportxmr.com:9000
sha.eobot.com:3333
sha256.br.nicehash.com:3334
sha256.eu.nicehash.com:3334
sha256.hk.nicehash.com:3334
sha256.in.nicehash.com:3334
sha256.jp.nicehash.com:3334
sha256.LOCATION.nicehash.com:3334
sha256.usa.nicehash.com:3334
sia.br.nicehash.com:3360
sia.eu.nicehash.com:3360
sia.hk.nicehash.com:3360
sia.in.nicehash.com:3360
sia.jp.nicehash.com:3360
sia.LOCATION.nicehash.com:3360
sia.usa.nicehash.com:3360
siamining.com:3333
skunk.LOCATION.nicehash.com:3362
solo.antpool.com:3333
solo.ckpool.org:3333
sopool.us:3739
steamoctanepool.com:3533
stratum-eu.coin-miners.info:8533
stratum-zec.antpool.com:2142
stratum-zec.antpool.com:8899
stratum.1ex.trade:3334
stratum.aikapool.com:7915
stratum.antpool.com:25
stratum.antpool.com:3333
stratum.antpool.com:443
stratum.asicpool.info:6969
stratum.bcmonster.com:3333
stratum.bcmonster.com:4444
stratum.bitcoin.cz:3301
stratum.bitcoin.cz:3333
stratum.bitcoin.inc.hk:3333
stratum.btcc.com:3333
stratum.btcchina.com:3333
stratum.btcchina.com:443
stratum.btcchina.com:8888
stratum.bw.com:3333
stratum.chainworksindustries.com:7000
stratum.ckpool.org:3333
stratum.coinspool.cu.cc:3049
stratum.f2pool.com:3333
stratum.f2xtpool.com:3333
stratum.kano.is:3333
stratum.myBTCcoin.com:3333
stratum.myBTCcoin.com:4444
stratum.slushpool.com:3333
stratum.solo.prohashing.com:3333
stratum.sye.host:3096
stratum.viaxmr.com:8001
stratum.viaxmr.com:8002
stratum.viaxmr.com:8080
stratum.viaxmr.com:8443
theminingpool.thruhere.net:5710
tsdjuuytw7udw.ru:7777
us-backup.supportxmr.com:3333
us-backup.supportxmr.com:443
us-backup.supportxmr.com:5555
us-backup.supportxmr.com:7777
us-backup.supportxmr.com:80
us-backup.supportxmr.com:8080
us-backup.supportxmr.com:9000
us-east.multipool.us:1111
us-east.multipool.us:11111
us-east.multipool.us:7777
us-east.multipool.us:8888
us-east.multipool.us:9999
us-east.stratum.bitcoin.cz:3301
us-east.stratum.slushpool.com:3333
us-east.zec.slushpool.com:4444
us-west.multipool.us:1111
us-west.multipool.us:11111
us-west.multipool.us:7777
us-west.multipool.us:8888
us-west.multipool.us:9999
us-west.siamining.com:7777
us.clevermining.com:3333
us.litecoinpool.org:3333
us.ltcrabbit.com:3334
us.miningfield.com:3394
us.miningfield.com:3395
us.miningfield.com:3396
us.miningfield.com:3397
us.miningfield.com:3398
us.miningfield.com:3399
us.moriaxmr.com:3333
us.moriaxmr.com:5555
us.moriaxmr.com:7777
us.moriaxmr.com:9000
us.ss.btc.com:1800
us.ss.btc.com:3333
us.ss.btc.com:443
us.stratum.viaxmr.com:8001
us.stratum.viaxmr.com:8002
us.stratum.viaxmr.com:8080
us.stratum.viaxmr.com:8443
us1-zcash.flypool.org:3333
us3.wemineltc.com:3333
usa.tompool.org:3328
useast.wafflepool.com:3333
uswest.wafflepool.com:3333
vegas-1.xmrpool.net:3333
vegas-1.xmrpool.net:3334
vegas-1.xmrpool.net:443
vegas-1.xmrpool.net:5555
vegas-1.xmrpool.net:5556
vegas-1.xmrpool.net:7777
vegas-1.xmrpool.net:7778
vegas-1.xmrpool.net:80
vegas-1.xmrpool.net:8000
vegas-1.xmrpool.net:8001
vegas-backup.xmrpool.net:3333
vegas-backup.xmrpool.net:3334
vegas-backup.xmrpool.net:443
vegas-backup.xmrpool.net:5555
vegas-backup.xmrpool.net:5556
vegas-backup.xmrpool.net:7777
vegas-backup.xmrpool.net:7778
vegas-backup.xmrpool.net:80
vegas-backup.xmrpool.net:8000
vegas-backup.xmrpool.net:8001
vip.antpool.com:3333
vtc.alwayshashing.com:9171
vtc.coinfoundry.org:3096
vtc.coinfoundry.org:3097
vtc.coinfoundry.org:3098
vtc.poolmining.org:3096
vtc.poolmining.org:3097
vtc.poolmining.org:3098
whirlpoolx.br.nicehash.com:3343
whirlpoolx.eu.nicehash.com:3343
whirlpoolx.hk.nicehash.com:3343
whirlpoolx.in.nicehash.com:3343
whirlpoolx.jp.nicehash.com:3343
whirlpoolx.LOCATION.nicehash.com:3343
whirlpoolx.usa.nicehash.com:3343
x11.br.nicehash.com:3336
x11.eu.nicehash.com:3336
x11.hk.nicehash.com:3336
x11.in.nicehash.com:3336
x11.jp.nicehash.com:3336
x11.LOCATION.nicehash.com:3336
x11.usa.nicehash.com:3336
x11gost.br.nicehash.com:3359
x11gost.eu.nicehash.com:3359
x11gost.hk.nicehash.com:3359
x11gost.in.nicehash.com:3359
x11gost.jp.nicehash.com:3359
x11gost.LOCATION.nicehash.com:3359
x11gost.usa.nicehash.com:3359
x13.br.nicehash.com:3337
x13.eu.nicehash.com:3337
x13.hk.nicehash.com:3337
x13.in.nicehash.com:3337
x13.jp.nicehash.com:3337
x13.LOCATION.nicehash.com:3337
x13.usa.nicehash.com:3337
x15.br.nicehash.com:3339
x15.eu.nicehash.com:3339
x15.hk.nicehash.com:3339
x15.in.nicehash.com:3339
x15.jp.nicehash.com:3339
x15.LOCATION.nicehash.com:3339
x15.usa.nicehash.com:3339
xdn.pool.minergate.com:45620
xmr-asia1.nanopool.org:14433
xmr-asia1.nanopool.org:14444
xmr-au1.nanopool.org:14433
xmr-au1.nanopool.org:14444
xmr-eu.dwarfpool.com:8050
xmr-eu.suprnova.cc:5221
xmr-eu.suprnova.cc:5222
xmr-eu.suprnova.cc:5223
xmr-eu1.nanopool.org:14433
xmr-eu1.nanopool.org:14444
xmr-eu2.nanopool.org:14433
xmr-eu2.nanopool.org:14444
xmr-jp1.nanopool.org:14433
xmr-jp1.nanopool.org:14444
xmr-us-east1.nanopool.org:14433
xmr-us-east1.nanopool.org:14444
xmr-us-west1.nanopool.org:14433
xmr-us-west1.nanopool.org:14444
xmr-us.mixpools.org:8080
xmr-us.mixpools.org:8081
xmr-usa.dwarfpool.com:8005
xmr-usa.dwarfpool.com:8050
xmr.crypto-pool.fr:3333
xmr.mixpools.org:8080
xmr.mixpools.org:8081
xmr.pool.minergate.com:45560
xst.argakiig.us:3032
xxx.xxx.xxx.xxx:3336
xxx.xxx.xxx.xxx:3340
xzc.suprnova.cc:5596
yiimp.ccminer.org:3739
ypool.net:9090
zec-hk.f2pool.com:3357
zec.f2pool.com:3357
zec.slushpool.com:4444
zec.suprnova.cc:2142
zmine.io:1337
